Timestamp,RTT (ms)
1750246921,20.605
1750246922,24.517
1750246923,28.649
1750246924,27.644
1750246925,37.793
1750246926,63.864
1750246927,17.814
1750246928,20.646
1750246929,17.723
1750246930,22.301
1750246932,41.395
1750246933,61.885
1750246934,27.458
1750246935,16.078
1750246936,39.538
1750246937,14.832
1750246938,21.449
1750246939,32.81
1750246940,25.563
1750246942,28.089
1750246943,80.323
1750246944,60
1750246945,16.218
1750246949,15.282
1750246951,19.549
1750246952,78.632
1750246953,25.422
1750246954,14.752
1750246955,27.091
1750246956,17.267
1750246963,19.464
1750246968,77.065
1750246976,16.207
1750246981,14.545
1750246982,15.96
1750246983,23.553
1750246985,33.343
1750246987,15.779
1750246989,47.452
1750246990,15.059
1750246992,24.353
1750246993,18.628
1750246994,30.109
1750246996,16.588
1750246998,28.094
1750247001,52.99
1750247002,49.064
1750247003,16.277
1750247005,15.56
1750247007,20.381
1750247008,23.372
1750247009,19.539
1750247010,18.068
1750247011,15.929
1750247012,26.232
1750247013,23.474
1750247014,14.773
1750247015,27.077
1750247016,29.139
1750247017,17.131
1750247018,48.926
1750247019,63.646
1750247020,29.972
1750247021,22.246
1750247022,18.563
1750247023,32.995
1750247024,25.14
1750247025,38.536
1750247026,27.09
1750247028,15.814
1750247029,35.053
1750247030,16.527
1750247031,25.588
1750247032,30.986
1750247033,50.305
1750247034,47.658
1750247035,85.342
1750247036,63.405
1750247037,31.081
1750247038,38.431
1750247039,91.65
1750247040,62.049
1750247041,23.563
1750247042,16.787
1750247043,37.531
1750247044,45.132
1750247045,20.609
1750247047,21.423
1750247050,42.071
1750247052,17.666
1750247053,27.252
1750247055,52.873
1750247056,30.683
1750247057,16.245
1750247059,20.84
1750247060,18.446
1750247063,60
1750247064,60
1750247066,33.699
1750247071,18.962
1750247076,80.367
1750247082,26.872
1750247084,18.02
1750247086,18.109
1750247088,19.699
1750247090,18.175
1750247091,23.153
1750247095,61.477
1750247097,22.02
1750247101,16.3
1750247103,22.053
1750247104,14.566
1750247105,40.183
1750247106,60
1750247108,60
1750247109,16.035
1750247111,16.834
1750247116,26.037
1750247118,25.719
1750247119,16.334
1750247123,16.651
1750247125,31.994
1750247126,23.696
1750247127,36.318
1750247128,21.947
1750247130,24.317
1750247132,30.344
1750247133,83.546
1750247134,43.386
1750247135,49.4
1750247136,33.408
1750247137,17.367
1750247138,19.698
1750247139,28.012
1750247140,32.949
1750247142,117.637
1750247143,26.941
1750247144,84.636
1750247145,14.255
1750247147,28.819
1750247148,35.628
1750247149,21.759
1750247150,24.416
1750247152,30.91
1750247154,21.455
1750247155,22.419
1750247156,36.932
1750247158,21.043
1750247159,23.518
1750247160,42.035
1750247162,14.994
1750247163,14.328
1750247167,14.333
1750247172,21.964
1750247179,19.876
1750247185,16.577
1750247191,16.25
1750247197,17.665
1750247202,17.125
1750247204,14.317
1750247206,17.018
1750247207,14.833
1750247208,15.753
1750247209,14.985
1750247212,15.607
1750247215,14.771
1750247216,14.323
1750247218,16.259
1750247221,14.622
1750247224,14.686
1750247228,122.788
1750247229,62.855
1750247230,34.006
1750247232,27.176
1750247233,34.982
1750247234,31.713
1750247235,46.282
1750247236,14.524
1750247237,21.043
1750247239,20.503
1750247240,45.533
1750247242,34.898
1750247246,19.751
1750247247,15.851
1750247250,32.787
1750247253,18.46
1750247254,32.296
1750247256,48.226
1750247259,18.752
1750247264,17.675
1750247267,27.915
1750247272,17.889
1750247273,26.906
1750247275,33.883
1750247279,17.319
1750247280,16.049
1750247283,16.624
1750247285,167.951
1750247287,33.566
1750247289,41.567
1750247290,17.359
1750247292,36.322
1750247294,33.16
1750247295,37.2
1750247297,35.209
1750247298,16.622
1750247299,29.916
1750247302,39.446
1750247303,27.253
1750247304,28.006
1750247305,27.044
1750247307,20.602
1750247310,58.37
1750247311,44.62
1750247315,27.948
1750247319,19.159
1750247321,28.831
1750247326,36.372
1750247333,60
1750247334,60
1750247335,60
1750247336,60
1750247337,60
1750247338,60
1750247339,60
1750247341,28.519
1750247347,18.47
1750247353,72.23
1750247358,46.055
1750247361,32.568
1750247366,23.205
1750247367,34.422
1750247372,45.47
1750247377,15.366
1750247379,31.555
1750247384,17.983
1750247388,23.911
1750247390,15.331
1750247394,22.51
1750247400,47.067
1750247402,30.139
1750247409,31.358
1750247414,52.323
1750247418,33.801
1750247419,27.507
1750247420,17.225
1750247424,28.29
1750247425,27.182
1750247427,25.791
1750247434,27.6
1750247437,16.735
1750247440,22.212
1750247446,50.952
1750247451,31.699
1750247453,43.357
1750247456,18.526
1750247460,25.535
1750247466,21.536
1750247469,17.112
1750247475,77.408
1750247479,20.723
1750247486,31.82
1750247490,22.162
1750247493,16.747
1750247494,17.921
1750247495,18.583
1750247496,56.474
1750247497,17.495
1750247498,18.679
1750247499,21.428
1750247500,37.171
1750247501,34.796
1750247502,17.058
1750247503,48.772
1750247504,26.352
1750247505,38.227
1750247506,18.969
1750247507,25.633
1750247508,17.023
1750247509,18.467
1750247510,26.861
1750247511,19.934
1750247512,18.666
1750247513,36.301
1750247514,41.611
1750247515,32.518
1750247516,33.995
1750247517,35.899
1750247518,24.373
1750247519,21.008
1750247520,15.484
1750247521,37.366
1750247522,32.125
1750247523,28.34
1750247524,26.536
1750247525,19.756
1750247526,19.554
1750247527,26.066
1750247528,16.87
1750247529,23.231
1750247530,21.801
1750247531,53.852
1750247532,17.741
1750247533,24.032
1750247534,15.891
1750247535,47.634
1750247536,90.885
1750247537,34.38
1750247538,56.116
1750247539,37.987
1750247540,34.09
1750247541,19.743
1750247542,20.878
1750247543,29.951
1750247544,29.554
1750247545,17.371
1750247546,16.739
1750247547,60
1750247550,21.028
1750247553,29.015
1750247560,25.819
1750247568,33.028
1750247569,16.968
1750247573,32.506
1750247576,21.139
1750247582,17.193
1750247588,19.958
1750247593,114.246
1750247598,22.14
1750247603,19.267
1750247607,42.983
1750247612,26.033
1750247615,28.086
1750247616,41.929
1750247618,16.208
1750247619,30.793
1750247621,21.95
1750247622,21.696
1750247623,74.773
1750247625,42.092
1750247627,46.451
1750247628,14.735
1750247631,15.985
1750247632,16.824
1750247634,40.817
1750247635,23.764
1750247637,32.064
1750247638,32.897
1750247639,25.533
1750247640,15.338
1750247641,18.364
1750247643,24.445
1750247644,24.326
1750247646,24.89
1750247647,17.575
1750247649,26.898
1750247651,33.335
1750247654,23.906
1750247656,30.851
1750247659,26.668
1750247660,32.014
1750247661,26.686
1750247662,46.394
1750247665,20.14
1750247666,30.165
1750247667,18.067
1750247669,51.158
1750247670,22.359
1750247672,15.21
1750247673,15.34
1750247675,17.108
1750247676,18.262
1750247677,19.857
1750247679,32.222
1750247681,17.569
1750247682,17.394
1750247684,53.244
1750247685,29.405
1750247687,35.771
1750247688,24.705
1750247689,28.081
1750247690,59.142
1750247692,40.11
1750247693,28.446
1750247694,19.674
1750247695,31.736
1750247696,23.899
1750247699,49.499
1750247701,36.859
1750247702,37.539
1750247704,31.405
1750247705,33.704
1750247707,33.197
1750247709,36.037
1750247710,29.024
1750247714,58.023
1750247715,63.636
1750247718,20.148
1750247721,23.149
1750247724,18.584
1750247725,17.106
1750247727,35.565
1750247729,21.646
1750247731,21.504
1750247733,18.033
1750247735,15.421
1750247736,20.692
1750247737,26.461
1750247738,25.011
1750247740,26.581
1750247742,20.93
1750247744,36.011
1750247745,20.586
1750247746,23.024
1750247749,15.033
1750247751,17.615
1750247753,34.785
1750247754,21.2
1750247756,15.618
1750247757,16.11
1750247758,17.208
1750247760,41.179
1750247761,60
1750247762,60
1750247763,60
1750247765,21.022
1750247768,32.834
1750247771,16.153
1750247777,43.176
1750247779,44.501
1750247781,24.803
1750247782,32.086
1750247783,20.264
1750247785,48.909
1750247787,35.885
1750247790,44.424
1750247791,31.447
1750247792,48.496
1750247793,19.613
1750247795,23.816
1750247798,25.344
1750247799,38.143
1750247802,32.735
1750247804,30.437
1750247807,22.591
1750247810,40.911
1750247811,26.336
1750247815,48.844
1750247816,20.986
1750247818,18.351
1750247819,17.791
1750247820,17.084
1750247822,38.895
1750247824,19.551
1750247827,15.53
1750247829,20.12
1750247831,25.736
1750247833,42.496
1750247834,49.89
1750247835,38.309
1750247836,15.244
1750247837,23.159
1750247838,24.896
1750247839,38.359
1750247841,33.586
1750247843,26.39
1750247844,38.883
1750247845,32.005
1750247847,15.868
1750247848,16.573
1750247851,38.833
1750247853,23.687
1750247855,19.306
1750247858,55.125
1750247859,22.829
1750247862,36.673
1750247866,36.461
1750247868,21.214
1750247871,21.268
1750247872,24.407
1750247874,35.593
1750247876,17.046
1750247877,161.898
1750247881,16.888
1750247882,26.073
1750247884,28.581
1750247885,19.964
1750247886,34.578
1750247887,16.614
1750247890,34.101
1750247891,16.208
1750247894,26.148
1750247895,19.741
1750247897,24.008
1750247899,32.356
1750247900,37
1750247901,20.713
1750247902,25.932
1750247905,54.764
1750247907,31.985
1750247908,40.273
1750247910,20.459
1750247912,16.975
1750247913,18.104
1750247915,22.647
1750247916,59.879
1750247917,36.142
1750247918,17.065
1750247919,28.165
1750247920,20.586
1750247921,34.189
1750247922,19.703
1750247923,23.517
1750247924,15.494
1750247925,41.722
1750247926,36.974
1750247927,34.518
1750247928,22.116
1750247929,27.695
1750247930,29.818
1750247931,22.193
1750247932,15.82
1750247933,47.924
1750247934,44.907
1750247935,22.995
1750247936,44.766
1750247938,19.684
1750247939,24.406
1750247940,17.904
1750247941,23.379
1750247942,57.59
1750247943,44.501
1750247944,191.481
1750247945,26.488
1750247946,18.182
1750247947,37.505
1750247948,15.943
1750247949,47.373
1750247950,16.565
1750247951,26.495
1750247952,22.749
1750247953,56.729
1750247954,20.453
1750247955,102.699
1750247956,59.464
1750247957,122.902
1750247958,172.181
1750247959,78.487
1750247960,16.24
1750247961,60
1750247962,27.931
1750247967,17.805
1750247971,20.277
1750247972,42.201
1750247973,65.405
1750247974,60
1750247976,22.665
1750247977,31.174
1750247980,15.425
1750247981,22.599
1750247982,21.867
1750247984,21.737
1750247985,30.043
1750247986,21.044
1750247988,14.721
1750247990,23.62
1750247991,24.826
1750247992,35.392
1750247994,15.122
1750247995,27.892
1750247996,20.128
1750247997,16.071
1750247999,38.931
1750248000,18.129
1750248001,35.704
1750248003,35.687
1750248004,54.945
1750248006,18.396
1750248007,52.985
1750248008,22.977
1750248010,20.617
1750248012,26.057
1750248014,51.136
1750248016,18.391
1750248018,25.812
1750248020,17.585
1750248023,21.095
1750248026,38.534
1750248027,17.412
1750248029,24.236
1750248030,16.058
1750248031,37.73
1750248033,42.148
1750248034,88.839
1750248035,61.637
1750248036,96.001
1750248038,43.761
1750248039,16.99
1750248041,39.773
1750248042,17.905
1750248044,30.902
1750248046,18.246
1750248047,19.727
1750248050,25.073
1750248052,19.644
1750248053,48.498
1750248055,22.514
1750248057,25.369
1750248058,16.373
1750248060,19.462
1750248061,20.202
1750248062,27.795
1750248063,25.93
1750248066,22.422
1750248068,15.887
1750248069,14.593
1750248070,43.185
1750248071,17.416
1750248072,54.526
1750248074,34.064
1750248075,19.413
1750248076,16.322
1750248077,29.466
1750248078,38.685
1750248080,18.953
1750248083,37.158
1750248090,17.439
1750248092,18.481
1750248094,72.652
1750248102,19.616
1750248103,17.223
1750248105,29.805
1750248107,110.574
1750248112,21.541
1750248113,24.012
1750248115,26.547
1750248116,19.689
1750248118,15.65
1750248119,15.362
1750248120,35.529
1750248121,44.212
1750248122,110.372
1750248125,14.927
1750248126,37.387
1750248127,16.953
1750248129,27.52
1750248131,24.76
1750248132,27.707
1750248134,15.452
1750248135,21.856
1750248137,29.522
1750248140,16.265
1750248141,31.188
1750248143,19.639
1750248144,18.726
1750248145,29.905
1750248147,27.523
1750248148,16.102
1750248150,19.795
1750248151,20.482
1750248152,20.545
1750248153,30.329
1750248154,27.998
1750248155,21.614
1750248156,58.433
1750248157,16.263
1750248158,60.857
1750248159,44.19
1750248160,26.331
1750248161,16.35
1750248162,17.962
1750248163,47.008
1750248164,29.68
1750248165,36.326
1750248166,44.69
1750248167,17.188
1750248168,21.074
1750248169,17.652
1750248170,49.876
1750248171,20.557
1750248172,43.694
1750248173,27.487
1750248174,18.651
1750248175,14.754
1750248176,27.001
1750248177,31.83
1750248178,40.697
1750248179,22.431
1750248180,18.019
1750248181,124.967
1750248182,55.184
1750248183,16.207
1750248184,87.78
1750248185,64.959
1750248186,32.905
1750248187,67.428
1750248188,35.379
1750248189,154.08
1750248190,32.134
1750248191,36.94
1750248193,31.876
1750248195,42.783
1750248198,26.749
1750248199,14.664
1750248200,30.13
1750248201,20.572
1750248202,123.302
1750248203,80.319
1750248204,18.731
1750248205,23.048
1750248206,30.264
1750248208,27.314
1750248209,24.499
1750248211,16.304
1750248212,23.203
1750248214,29.682
1750248215,18.779
1750248216,30.926
1750248218,45.382
1750248219,15.655
1750248221,32.264
1750248223,17.019
1750248224,15.926
1750248225,24.781
1750248226,16.373
1750248227,21.64
1750248228,29.849
1750248229,44.005
1750248231,18.339
1750248232,19.096
1750248233,17.447
1750248235,16.614
1750248237,50.508
1750248238,49.325
1750248240,64.732
1750248241,31.623
1750248243,14.348
1750248244,14.879
1750248245,21.485
1750248246,15.491
1750248247,43.604
1750248249,16.513
1750248251,29.569
1750248252,55.386
1750248253,19.536
1750248255,19.454
1750248256,33.747
1750248258,62.27
1750248259,19.611
1750248260,99.843
1750248261,77.276
1750248262,44.32
1750248263,26.991
1750248264,192.136
1750248265,18.594
1750248266,18.479
1750248267,54.645
1750248268,20.929
1750248269,31.11
1750248270,16.631
1750248271,38.185
1750248272,17.665
1750248273,18.04
1750248274,26.042
1750248275,26.903
1750248276,60
1750248280,38.064
1750248285,14.847
1750248286,15.198
1750248287,24.355
1750248289,19.911
1750248290,19.956
1750248291,19.555
1750248292,31.141
1750248294,27.568
1750248295,17.976
1750248296,15.468
1750248298,34.784
1750248299,73.719
1750248300,26.105
1750248301,37.595
1750248302,42.493
1750248304,20.381
1750248306,54.269
1750248307,29.156
1750248317,60
1750248318,60
1750248319,60
1750248321,21.845
1750248324,39.382
1750248328,39.859
1750248329,21.13
1750248330,28.133
1750248331,20.021
1750248336,16.083
1750248337,19.569
1750248338,37.219
1750248339,29.801
1750248342,18.605
1750248343,17.294
1750248346,23.409
1750248348,20.57
1750248351,46.726
1750248352,34.139
1750248353,26.8
1750248355,24.663
1750248359,18.64
1750248360,19.588
1750248361,19.866
1750248364,46.056
1750248371,60
1750248372,119.576
1750248376,51.315
1750248378,41.552
1750248379,30.509
1750248380,20.707
1750248381,59.57
1750248382,32.313
1750248383,20.41
1750248384,52.365
1750248385,32.759
1750248386,57.141
1750248387,15.81
1750248388,48.259
1750248389,33.88
1750248390,25.771
1750248391,16.09
1750248392,42.036
1750248393,49.63
1750248394,20.54
1750248395,33.11
1750248396,43.98
1750248397,25.98
1750248398,17.129
1750248399,20.013
1750248400,42.2
1750248401,41.326
1750248402,23.765
1750248403,17.571
1750248404,16.832
1750248405,35.5
1750248406,37.428
1750248408,65.767
1750248409,34.13
1750248410,50.122
1750248411,132.704
1750248412,38.124
1750248413,52.043
1750248414,20.057
1750248415,22.856
1750248416,17.092
1750248417,19.727
1750248418,25.993
1750248419,16.952
1750248420,15.238
1750248421,18.203
1750248422,26.467
1750248423,24.544
1750248424,21.631
1750248425,35.013
1750248426,25.714
1750248427,40.146
1750248428,20.823
1750248429,26.71
1750248430,44.332
1750248431,66.698
1750248432,37.898
1750248433,20.839
1750248434,17.041
1750248435,18.09
1750248436,20.406
1750248437,54.568
1750248438,16.007
1750248439,21.344
1750248440,43.041
1750248441,74.741
1750248442,46.018
1750248443,47.917
1750248444,47.939
1750248445,45.184
1750248446,51.784
1750248447,153.16
1750248448,23.854
1750248449,64.061
1750248450,31.024
1750248451,24.482
1750248452,26.617
1750248453,34.308
1750248454,20.815
1750248455,33.178
1750248456,28.477
1750248457,23.071
1750248458,25.056
1750248459,53.516
1750248460,38.423
1750248461,49.592
1750248462,33.046
1750248463,35.399
1750248464,39.367
1750248465,78.575
1750248466,50.697
1750248467,21.254
1750248468,32.2
1750248469,30.376
1750248470,17.101
1750248471,29.33
1750248472,17.173
1750248473,32.9
1750248474,19.932
1750248475,17.905
1750248476,36.084
1750248477,23.791
1750248478,43.944
1750248479,23.506
1750248480,60
1750248487,15.557
1750248488,29.583
1750248489,23.149
1750248491,27.686
1750248492,25.85
1750248493,19.84
1750248494,29.192
1750248495,18.686
1750248497,35.77
1750248498,25.245
1750248499,24.696
1750248501,35.697
1750248502,28.07
1750248503,27.609
1750248505,21.328
1750248506,33.242
1750248508,29.852
1750248509,24.677
1750248511,41.49
1750248512,17.621
1750248513,36.168
1750248514,33.439
1750248516,19.709
1750248517,42.666
1750248518,15.169
1750248520,30.918
1750248521,14.819
1750248522,18.005
1750248523,22.467
1750248525,19.153
1750248526,30.277
1750248527,24.73
1750248529,19.653
1750248530,25.98
1750248531,23.531
1750248533,108.112
1750248535,15.889
1750248537,42.941
1750248539,30.143
1750248540,21.357
1750248541,24.238
1750248543,26.749
1750248545,24.992
1750248547,40.102
1750248548,35.255
1750248550,27.451
1750248551,52.536
1750248552,37.657
1750248554,75.229
1750248555,30.031
1750248557,31.908
1750248558,16.267
1750248559,43.569
1750248560,78.536
1750248561,20.209
1750248562,43.67
1750248564,47.085
1750248565,55.291
1750248566,16.783
1750248567,28.864
1750248569,18.312
1750248570,17.076
1750248571,14.995
1750248572,55.128
1750248574,114.866
1750248575,29.498
1750248576,30.74
1750248577,15.975
1750248578,57.227
1750248581,26.334
1750248582,23.288
1750248584,40.834
1750248585,58.747
1750248586,42.308
1750248588,31.171
1750248591,60
1750248593,60.688
1750248594,55.951
1750248595,17.453
1750248598,19.567
1750248603,25.481
1750248607,115.262
1750248610,14.873
1750248616,24.454
1750248621,24.568
1750248623,24.964
1750248624,75.743
1750248625,43.185
1750248627,31.842
1750248628,21.866
1750248630,75.031
1750248633,18.08
1750248636,42.823
1750248637,17.957
1750248639,28.965
1750248641,15.848
1750248646,15.54
1750248649,15.205
1750248654,102.277
1750248655,30.919
1750248658,23.075
1750248663,50.788
1750248665,15.44
1750248668,18.041
1750248674,16.758
1750248678,31.29
1750248681,22.297
1750248685,15.24
1750248692,41.395
1750248698,37.518
1750248699,30.303
1750248700,80.402
1750248705,33.241
1750248710,18.203
1750248716,31.137
1750248718,17.408
1750248720,28.337
1750248721,16.794
1750248722,71.532
1750248723,16.765
1750248724,66.53
1750248725,41.576
1750248726,71.257
1750248727,17.799
1750248728,75.342
1750248729,56.267
1750248730,20.72
1750248731,17.675
1750248732,66.626
1750248733,38.978
1750248734,53.743
1750248735,18.688
1750248736,40.796
1750248737,20.696
1750248738,20.982
1750248739,18.985
1750248740,35.776
1750248741,26.157
1750248742,41.219
1750248743,14.807
1750248744,15.233
1750248745,20.011
1750248746,31.253
1750248747,22.431
1750248748,61.895
1750248749,21.145
1750248750,14.823
1750248751,15.416
1750248752,16.156
1750248753,20.589
1750248754,23.784
1750248755,17.814
1750248756,29.149
1750248757,26.339
1750248758,98.898
1750248759,34.253
1750248760,53.982
1750248761,28.062
1750248762,53.418
1750248763,90.343
1750248764,37.241
1750248765,91.775
1750248766,18.414
1750248767,25.914
1750248768,17.296
1750248769,30.87
1750248770,24.658
1750248771,36.438
1750248772,44.487
1750248773,39.062
1750248774,14.85
1750248775,23.503
1750248776,24.456
1750248777,19.11
1750248778,23.722
1750248779,22.571
1750248780,15.158
1750248781,20.672
1750248782,33.776
1750248783,42.018
1750248784,27.462
1750248785,23.072
1750248786,50.422
1750248787,42.752
1750248788,14.657
1750248789,60
1750248790,60
1750248791,40.038
1750248793,27.951
1750248794,22.172
1750248797,21.04
1750248799,21.349
1750248801,17.978
1750248802,22.452
1750248804,35.298
1750248805,28.268
1750248808,36.831
1750248809,38.678
1750248811,43.924
1750248813,15.553
1750248815,28.882
1750248817,21.77
1750248818,22.446
1750248819,25.867
1750248820,17.31
1750248822,33.917
1750248824,41.028
1750248825,33.917
1750248826,39.748
1750248827,23.726
1750248828,19.383
1750248830,24.929
1750248831,18.254
1750248833,15.394
1750248834,32.531
1750248835,28.427
1750248843,33.768
1750248844,35.904
1750248845,30.019
1750248847,68.551
1750248848,82.177
1750248852,38.396
1750248854,15.151
1750248860,20.154
1750248867,29.963
1750248872,16.626
1750248877,23.775
1750248881,102.291
1750248882,19.827
1750248884,20.734
1750248885,22.291
1750248886,28.066
1750248887,17.486
1750248888,20.967
1750248889,39.468
1750248890,20.62
1750248891,39.63
1750248892,24.199
1750248893,29.86
1750248894,19.051
1750248895,19.74
1750248896,38.71
1750248897,24.586
1750248898,16.219
1750248899,40.548
1750248900,26.456
1750248901,23.709
1750248902,26.593
1750248903,16.539
1750248904,22.635
1750248905,26.428
1750248906,16.967
1750248907,20.825
1750248908,17.438
1750248909,29.055
1750248910,25.562
1750248911,28.471
1750248912,25.472
1750248913,44.066
1750248914,25.023
1750248915,35.665
1750248916,41.32
1750248917,18.049
1750248918,32.033
1750248919,25.832
1750248920,23.771
1750248921,44.085
1750248922,17.916
1750248923,28.263
1750248924,23.359
1750248925,15.867
1750248926,18.271
1750248927,48.133
1750248928,34.867
1750248929,15.073
1750248930,21.675
1750248931,27.136
1750248932,34.987
1750248933,29.825
1750248934,43.43
1750248935,19.484
1750248936,17.104
1750248937,26.4
1750248938,39.728
1750248939,58.081
1750248940,34.709
1750248941,26.716
1750248942,23.716
1750248943,47.899
1750248944,37.356
1750248945,17.056
1750248946,27.331
1750248947,30.604
1750248949,23.572
1750248950,31.613
1750248951,18.82
1750248953,23.112
1750248954,16.506
1750248956,50.313
1750248957,18.221
1750248958,22.25
1750248960,35.874
1750248962,15.101
1750248963,27.001
1750248965,32.133
1750248966,25.934
1750248967,30.082
1750248969,19.67
1750248970,34.816
1750248971,23.208
1750248972,52.167
1750248974,18.872
1750248975,39.601
1750248976,16.62
1750248978,37.026
1750248979,18.603
1750248981,17.711
1750248982,29.571
1750248983,23.473
1750248984,16.061
1750248985,29.951
1750248986,15.695
1750248987,20.511
1750248988,36.766
1750248989,20.54
1750248990,32.759
1750248991,29.26
1750248992,14.78
1750248993,22.641
1750248994,20.587
1750248995,25.027
1750248996,36.985
1750248997,34.793
1750248998,46.455
1750248999,17.563
1750249000,15.136
1750249001,43.357
1750249002,22.132
1750249003,21.578
1750249004,20.808
1750249005,30.01
1750249006,41.674
1750249007,17.726
1750249008,27.432
1750249009,26.467
1750249010,40.608
1750249011,34.587
1750249012,38.465
1750249013,20.737
1750249014,22.792
1750249019,31.026
1750249022,16.227
1750249026,18.385
1750249031,21.679
1750249036,14.826
1750249040,60
1750249042,23.749
1750249043,31.215
1750249044,29.555
1750249045,26.387
1750249046,28.337
1750249047,26.496
1750249049,24.297
1750249051,27.356
1750249052,17.627
1750249053,16.935
1750249055,60
1750249058,16.659
1750249059,18.896
1750249063,41.875
1750249067,80.645
1750249068,53.68
1750249070,15.591
1750249072,18.504
1750249073,59.754
1750249075,16.027
1750249077,16.929
1750249078,26.865
1750249080,18.571
1750249081,17.602
1750249082,15.316
1750249083,15.275
1750249084,47.67
1750249085,20.833
1750249086,50.039
1750249087,26.693
1750249088,43.182
1750249089,16.356
1750249090,38.036
1750249091,17.833
1750249092,30.823
1750249093,25.516
1750249094,23.265
1750249095,15.659
1750249096,32.816
1750249097,22.629
1750249098,15.839
1750249099,15.402
1750249100,17.023
1750249101,33.795
1750249102,16.227
1750249103,107.562
1750249106,37.027
1750249110,26.618
1750249111,104.453
1750249114,22.526
1750249115,23.666
1750249116,35.046
1750249118,33.746
1750249120,22.188
1750249122,23.45
1750249123,27.167
1750249126,27.599
1750249127,45.516
1750249128,28.2
1750249131,87.38
1750249134,41.038
1750249135,21.458
1750249136,15.703
1750249137,26.828
1750249138,24.89
1750249139,123.999
1750249140,30.972
1750249141,32.653
1750249142,52.163
1750249149,21.868
1750249150,56.718
1750249153,36.703
1750249155,49.606
1750249156,19.979
1750249159,60
1750249160,60
1750249161,60
1750249168,14.497
1750249175,16.037
1750249179,15.875
1750249180,15.283
1750249186,14.456
1750249190,14.413
1750249192,14.791
1750249198,15.338
1750249202,14.774
1750249204,15.429
1750249207,14.799
1750249209,14.653
1750249212,19.779
1750249213,15.368
1750249218,14.798
1750249219,14.896
1750249220,24.917
1750249221,16.758
1750249224,18.238
1750249226,16.207
1750249229,60
1750249234,15.923
1750249235,15.469
1750249236,15.377
1750249237,17.23
1750249238,15.393
1750249239,17.217
1750249240,18.433
1750249245,17.322
1750249247,127.431
1750249248,19.268
1750249250,14.565
1750249254,47.133
1750249258,43.656
1750249259,60
1750249260,60
1750249261,60
1750249262,16.481
1750249263,45.08
1750249264,38.724
1750249265,55.93
1750249266,17.257
1750249267,16.536
1750249268,35.116
1750249269,37.787
1750249270,56.08
1750249271,23.315
1750249272,44.72
1750249273,68.605
1750249274,18.623
1750249275,20.739
1750249276,67.66
1750249277,18.774
1750249278,24.027
1750249279,45.981
1750249280,53.025
1750249281,18.004
1750249282,18.448
1750249283,31.312
1750249284,27.426
1750249285,38.281
1750249286,54.099
1750249287,14.721
1750249288,70.548
1750249289,36.563
1750249290,15.347
1750249291,70.779
1750249292,44.258
1750249294,30.278
1750249295,19.8
1750249296,89.52
1750249297,150.22
1750249298,99.2
1750249299,33.942
1750249300,37.254
1750249301,39.498
1750249302,41.341
1750249303,59.908
1750249304,35.289
1750249305,45.684
1750249306,72.703
1750249307,45.411
1750249308,25.901
1750249309,50.326
1750249310,93.754
1750249311,73.958
1750249312,43.837
1750249313,15.374
1750249314,66.398
1750249315,36.189
1750249316,43.207
1750249317,53.191
1750249318,18.008
1750249319,32.104
1750249320,54.455
1750249321,64.675
1750249322,23.338
1750249323,148.429
1750249324,128.45
1750249325,110.175
1750249326,41.776
1750249327,15.283
1750249328,70.566
1750249329,32.303
1750249330,32.247
1750249331,20.854
1750249332,30.05
1750249333,28.382
1750249334,15.593
1750249335,24.916
1750249336,75.358
1750249337,31.47
1750249338,20.894
1750249339,19.886
1750249340,19.514
1750249341,57.348
1750249342,21.715
1750249343,19.214
1750249344,16.745
1750249345,94.471
1750249346,115.771
1750249347,24.657
1750249348,37.694
1750249349,26.655
1750249350,24.566
1750249351,25.071
1750249352,24.594
1750249353,56.034
1750249354,48.281
1750249355,31.933
1750249356,25.075
1750249357,37.872
1750249358,20.374
1750249359,18.19
1750249360,25.162
1750249361,43.632
1750249362,20.465
1750249363,23.354
1750249364,23.032
1750249365,33.568
1750249366,60.431
1750249368,60
1750249369,95.941
1750249370,55.168
1750249371,18.605
1750249372,60.568
1750249373,26.277
1750249374,18.058
1750249375,115.966
1750249376,101.713
1750249377,86.009
1750249378,65.04
1750249379,33.932
1750249380,16.812
1750249381,39.48
1750249382,16.104
1750249383,46.995
1750249384,17.527
1750249385,18.914
1750249386,18.647
1750249387,64.237
1750249388,104.117
1750249389,68.199
1750249390,40.115
1750249391,18.893
1750249392,16.664
1750249393,21.463
1750249394,17.817
1750249395,54.37
1750249396,71.181
1750249397,31.159
1750249398,69.273
1750249399,44.23
1750249400,16.124
1750249401,116.311
1750249402,21.655
1750249403,35.644
1750249404,49.809
1750249405,34.852
1750249406,41.64
1750249407,21.602
1750249408,55.934
1750249409,15.671
1750249410,25.306
1750249411,25.246
1750249412,36.078
1750249413,33.085
1750249414,19.731
1750249415,25.434
1750249416,15.117
1750249417,65.607
1750249418,52.755
1750249419,49.467
1750249420,17.759
1750249421,57.844
1750249422,45.118
1750249423,47.249
1750249424,23.904
1750249425,20.605
1750249426,43.568
1750249427,69.86
1750249428,28.867
1750249429,15.085
1750249430,19.646
1750249431,89.531
1750249432,56.146
1750249433,16.895
1750249434,18.909
1750249435,18.469
1750249436,29.262
1750249437,18.762
1750249438,23.727
1750249439,26.591
1750249440,31.806
